CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,MonthlyRevenue,NPS,CLV,Exited
253,819,Germany,Female,50,5,0.0,1,1,1,84679.0126801551,72.58394240588103,6,4533.129381930605,0
254,732,France,Female,64,1,83301.87510796613,2,0,1,73526.82861490078,532.5921180768393,5,40788.36578078621,1
255,528,France,Male,31,1,169913.8034868748,2,1,0,128426.28076479661,978.5400798756114,8,105503.78159549567,0
256,611,Germany,Male,37,2,138918.51182287512,1,1,1,42136.93111786907,761.2067631318401,8,45417.14627828002,0
257,751,France,Male,34,4,0.0,1,0,1,188978.2145230514,74.66844963890188,9,1834.207651017602,0
258,593,France,Male,45,5,147888.93745295343,2,1,1,58922.60986147589,850.8321020269004,7,24875.086420288397,0
259,685,France,Male,50,4,157191.92510261148,1,1,1,141783.00224197767,862.1798445834828,6,78237.02129254279,0
260,711,Spain,Male,54,0,119112.25280326403,2,0,0,93160.41908454639,707.2388997294917,3,61082.643761804735,1
261,575,Spain,Female,45,0,0.0,1,1,1,48879.99420754734,73.92074462853661,7,7465.221175438532,0
262,645,Germany,Male,63,6,99472.8562127838,2,1,0,90537.75256750883,618.6964137456528,3,20499.88894650915,1
263,390,France,Female,32,9,171142.96140563133,2,1,1,78859.66349069121,958.4945802890091,9,93404.15161374744,0
264,568,Germany,Male,29,6,121317.92986144715,1,1,1,158260.30962649672,698.589845979774,8,68688.2302222232,0
265,629,Spain,Female,52,9,154519.4883398685,1,1,1,135131.8922555736,867.4993079316216,4,88071.4443337245,1
266,550,France,Female,39,5,0.0,4,1,1,168299.67273849546,224.31111041409832,8,6397.701527097445,1
267,780,Spain,Female,24,8,0.0,2,1,0,17907.036363304625,122.58702213678183,8,12784.898118287549,0
268,535,Spain,Female,34,1,154096.31666743004,1,1,0,168226.19714857542,866.9234137568073,3,93745.59002336091,1
269,614,Spain,Male,40,0,81033.61629800976,1,1,0,88225.11569925922,479.41520352075486,3,38217.120920139205,1
270,660,France,Female,31,10,0.0,3,1,1,59122.433507528316,175.91925592744877,9,20467.389566722522,0
271,765,France,Male,27,5,145897.31932092868,2,0,0,48743.04835579119,829.347001167385,5,60904.06508466608,0
272,535,France,Male,35,5,109077.40278410952,1,1,0,75861.35361509076,615.447354260493,6,62867.316771275975,0
273,743,France,Male,27,8,156189.68719234655,1,1,0,75781.78592632378,864.3030692353196,6,35484.78352085162,0
274,650,Spain,Female,44,10,132407.80442004633,2,1,0,37080.59017826617,769.0750598071905,10,47207.8625711372,0
275,571,France,Male,18,9,0.0,2,0,1,123891.81888636076,117.7158860132278,5,7506.683601241187,0
276,686,Germany,Female,38,0,117169.24105114418,2,0,0,25698.065682485205,702.2659477113477,10,40837.27167905316,0
277,665,France,Male,43,10,120004.81246785086,2,1,1,105032.25858193307,707.3777552909789,10,24537.5533735407,0
278,601,France,Female,37,0,0.0,2,1,1,84416.07483491236,130.0526912415009,8,8142.576440475624,0
279,655,Spain,Female,48,9,144437.3961487658,1,1,1,164887.182321151,798.9995270153704,10,92110.44256657473,0
280,619,France,Male,24,5,81415.86022728331,1,1,1,51845.747302427546,485.43751143068965,6,38314.67199745658,0
281,659,Germany,Male,30,4,120564.95897042064,2,1,0,116412.00725575964,737.6146332353031,6,85871.8219396738,0
282,702,France,Female,34,10,0.0,1,1,1,32446.688092737902,70.18671168505102,5,6382.780783373804,0
283,776,France,Male,45,5,111817.21364965707,2,1,1,146212.1236418675,682.8761511944972,10,43280.31623594362,0
284,550,Germany,Male,40,5,126418.09716380142,2,1,1,71742.7237049805,747.99581067274,7,40801.79470920656,0
285,820,Spain,Female,59,3,0.0,1,1,1,192219.11815810102,76.33069465892194,10,2556.0657063580547,0
286,493,France,Male,29,9,0.0,2,1,1,182315.8964693381,109.97604967382168,6,7515.763546651667,0
287,637,France,Male,24,7,112295.84832993851,2,1,0,100945.40621590045,690.2588444314582,4,71626.27626325669,0
288,697,Spain,Male,55,4,66419.84976031627,2,1,1,159968.55916248693,467.7253507004308,9,17348.952517517042,0
289,672,Germany,Male,23,5,120962.70377272063,2,1,0,24102.397027165578,735.0025129185534,2,83045.7482301302,0
290,600,Germany,Male,44,1,82902.3065208859,1,1,1,158640.23659662416,485.7019489346334,5,43893.827466613526,1
291,633,France,Male,28,0,147226.69092122826,1,1,0,95044.61464629922,794.2880054139894,6,73641.62383813005,0
292,610,Germany,Male,18,7,0.0,2,0,0,27979.166564839637,133.51876533137863,3,11070.667044116768,0
293,602,France,Male,34,5,158456.929652285,1,1,1,62885.34313181756,855.7461768908646,6,39432.00353701714,0
294,717,France,Female,46,8,0.0,1,1,1,66877.96537607303,76.54083016830268,7,3920.2298953799673,0
295,678,Germany,Female,25,4,140546.99299403268,2,0,1,146177.80246686374,834.4145071548812,6,95328.72383000705,0
296,594,France,Female,43,7,0.0,1,1,1,159438.66720872678,63.49768916164829,9,4820.983200469755,0
297,721,France,Male,45,6,0.0,2,0,0,111332.3437684438,128.34152690720433,5,7115.371527860101,0
298,674,France,Male,25,10,121611.09599299448,2,1,1,72844.73003277712,723.4208003554867,9,18885.213820509587,0
299,715,France,Female,35,9,158963.16220046993,2,0,1,87415.45058573966,892.6882627866719,9,56031.32730847601,0
300,700,Spain,Female,53,0,0.0,1,1,0,128741.80393565456,86.4651818809082,8,2894.9294344310024,0
301,583,Spain,Male,44,6,137563.90991586493,1,1,0,129984.32694368438,776.7976245141537,5,33910.44674995213,1
302,605,France,Male,35,3,93510.32545082353,1,1,1,44407.64188903456,538.691517202022,3,49814.862940433275,0
303,709,Spain,Male,42,5,145494.8266673193,1,1,1,105110.2773921811,790.2097598231865,10,23769.81610759632,0
304,698,Germany,Female,31,8,175454.51849508984,2,1,1,117797.83811555289,996.7972645787946,8,24699.515610719398,0
305,648,Germany,Male,49,8,122095.9118477475,1,0,0,152418.0698759838,680.1676032941044,6,53325.701066772854,0
306,659,France,Female,49,8,96700.51216633347,1,1,0,98752.36457733432,547.4055348486876,6,45222.94186976,0
307,752,Germany,Female,39,4,0.0,2,1,0,187962.3785647207,133.5982562362339,3,5834.1170554508535,1
308,602,Spain,Female,40,3,0.0,2,1,1,136465.22504247865,117.42880123187751,10,13625.564076404953,0
309,693,France,Female,28,5,81817.24991312742,1,1,1,147206.954058876,483.3781924438146,8,49166.433355448295,0
310,633,France,Male,24,9,0.0,2,1,1,121418.91827930507,105.85881482521427,9,5215.786958422082,0
311,632,France,Female,34,4,73642.82837469841,1,0,1,170635.41364308583,426.8162283582184,8,50006.832112634416,0
312,737,Spain,Female,37,9,130118.24880304399,1,1,0,78319.8837961794,724.966419666263,4,43943.55634061937,1
313,716,France,Female,48,4,97054.79703946698,1,1,1,16086.67537254994,560.9755613195265,7,18652.181493252745,0
314,715,Spain,Female,47,7,0.0,2,1,1,31759.926170423136,112.03350824133712,6,8225.449705298684,0
315,754,France,Female,39,9,153470.93194122412,2,1,1,91391.67478841952,879.9463429975474,7,93594.42929568011,0
316,651,Germany,Male,49,4,131491.2342075272,2,1,1,84547.97334575106,769.5387621729017,5,36078.031748103866,1
317,704,France,Male,28,0,0.0,1,1,0,94942.98442881386,78.1456709080798,6,6958.661062826315,0
318,625,Germany,Female,48,4,101056.3202253871,2,1,0,112398.87816092825,614.062559354639,3,52910.86355119887,1
319,675,Germany,Male,30,4,73235.02808763423,1,1,1,87490.24726868073,439.5385851308036,8,29274.351657717107,0
320,639,France,Male,50,4,0.0,1,1,1,18786.937748823708,71.19347361808745,7,4921.150536749579,0
321,657,France,Male,37,2,106871.14381409915,2,0,1,161946.24810017413,639.5270325987605,7,47372.74243194775,0
322,697,France,Female,18,8,120454.26167197723,2,1,1,187596.8499370788,720.6692461479339,8,23383.0797239776,0
323,584,Germany,Male,45,4,116989.78461571808,1,0,1,120015.3229475084,662.8551103145189,9,33460.33818488365,0
324,817,Spain,Female,46,1,127330.33096185738,1,1,0,98914.28098238005,680.5786737169869,4,27310.73298815675,1
325,569,France,Male,33,4,147374.83119119087,1,1,1,31665.066258206574,812.909258350706,7,47252.406468906054,0
326,552,France,Male,34,8,0.0,1,1,1,185410.18662673296,63.14621145177256,7,6599.765887224136,0
327,742,France,Male,36,7,137846.66620077737,2,1,1,78716.47000178811,820.2883257345042,8,61781.94349586252,0
328,713,Germany,Male,18,5,0.0,1,0,1,157326.6217364607,79.34682668501881,10,4811.961780221943,0
329,699,Spain,Female,18,8,0.0,2,0,0,46741.51330454838,109.55133649494216,8,11050.881260271584,0
330,700,Germany,Female,51,6,75575.98599661436,1,1,0,182703.674500904,441.8869497515672,8,33896.225634929746,1
331,649,France,Female,29,1,102254.31947160664,2,1,1,145280.99000657778,625.357639250245,6,29829.067653236245,0
332,578,France,Male,56,0,112708.70268770143,1,1,1,69539.83118830452,638.182030431267,8,27124.850848840262,0
333,656,Germany,Male,51,2,63945.3196240861,2,1,1,154113.60108459648,452.2291506155019,10,53645.2430922774,0
334,595,France,Male,53,10,0.0,1,1,1,67814.0137786968,50.46314965409064,7,1679.8017870089316,0
335,728,Germany,Male,31,3,155968.36186034934,1,1,1,50799.58387969177,828.507045011276,7,93352.17866535853,0
336,638,France,Male,21,8,118171.0942571147,2,0,1,163460.77106735145,726.3253881943532,5,65454.98328668886,0
337,583,France,Female,27,4,130590.49790640356,2,1,0,186689.64012055297,792.4673002696381,8,36904.53767562001,0
338,624,Spain,Male,33,1,160050.52143117698,1,1,0,19856.25125440737,876.5101557749214,7,56197.57663567678,0
339,683,Germany,Male,18,9,123056.63295917262,2,0,0,26536.59432668522,729.2678139113692,5,76048.63924284301,0
340,604,Germany,Female,33,4,0.0,1,0,1,178381.8813903226,55.88909996548065,9,3499.4386284448447,0
341,584,France,Male,35,1,0.0,2,1,0,189976.06703177554,112.41525967874794,5,5919.6369576158695,0
342,669,France,Female,25,8,0.0,2,1,0,144192.25656966964,123.80170556966922,10,5069.7762661343795,0
343,669,Spain,Female,27,5,120301.2019727841,2,0,1,91801.44738772824,719.3408527395852,4,22462.276503211382,0
344,609,Spain,Male,35,4,0.0,1,1,1,108295.36955490163,69.27897892594909,4,7921.1756339924,0
345,612,Spain,Male,41,1,136836.69409833767,1,1,1,80488.3617954282,749.9588198249988,10,65937.63005487839,0
346,668,France,Female,29,6,140395.25248015422,2,0,0,189331.06594484608,808.5085883840708,6,36782.7265661103,0
347,534,Germany,Male,40,6,115754.60660415908,2,1,0,139484.2368414854,707.3463445915323,5,54188.76497581009,1
348,537,Spain,Male,39,1,0.0,1,0,0,190120.26656353,63.02727550324411,1,6852.143581307883,1
349,592,Germany,Female,38,9,0.0,1,1,0,181759.6314494221,52.92717077902451,3,3944.6096276747567,1
350,632,Spain,Male,31,5,142765.49587986723,2,1,1,140224.417689748,825.3314859497254,5,42755.83915179481,0
351,674,France,Male,24,9,62078.73476769657,2,0,1,54450.8562707205,431.9814144169279,3,22066.869727897334,0
352,768,Germany,Female,54,9,0.0,1,1,1,95368.31522534712,75.21613347393469,6,2041.229385603882,0
353,718,Spain,Female,44,2,0.0,2,0,1,138037.36497429822,127.11388615467713,7,3319.6962717922447,0
354,637,Germany,Male,48,7,0.0,1,1,0,99097.8011393424,74.06096576230803,9,4985.255410371335,0
355,648,Germany,Male,37,4,0.0,1,1,0,94078.88061081349,74.94574803472095,7,5138.8054173547625,0
356,569,Spain,Male,36,7,117527.97837244021,2,1,1,90384.90954850546,689.2151310875969,9,64006.8254298996,0
357,648,Spain,Male,42,6,0.0,2,1,1,43951.675837126684,103.74045795766594,7,12247.417578146838,0
358,626,France,Female,19,10,0.0,1,0,1,83241.8720600148,63.30740001371772,5,2159.8390473355166,0
359,675,France,Female,26,7,186524.4268100573,2,1,0,197687.53725566517,1049.3525155314173,3,25392.8400858779,0
360,583,France,Female,30,0,78432.07231035698,4,1,0,58736.7587762501,614.9704068186381,6,18495.275031463756,1
361,691,France,Male,33,5,90254.64640334017,1,1,0,68993.84879944002,518.6491574801873,4,31224.952545385884,0
362,772,France,Male,29,10,0.0,1,1,0,193034.6415709419,74.66617792065188,2,7538.026675235803,0
363,641,France,Male,41,2,120609.86316447653,2,1,0,107291.4786811448,734.0959554325328,4,34911.391870063504,0
364,682,France,Male,38,4,126970.91638526181,1,1,0,156632.34757654808,703.7391263305562,4,26424.717672546703,1
365,705,France,Male,51,1,90338.0386941398,1,1,0,56799.17087248764,509.67563989140484,3,12633.886762605436,1
366,617,France,Male,62,10,160311.14134090018,1,1,0,86506.60470923287,864.7476531714794,3,70117.54477080969,1
367,667,France,Male,25,3,141179.0147900481,2,1,0,128234.76915751772,835.0094462861034,7,59703.90638281796,0
368,651,Spain,Female,39,5,156012.44827014394,1,0,0,57599.480226212894,847.8315741099594,4,76013.91020435742,1
369,657,Spain,Female,39,0,120003.40464496874,2,0,1,83107.05043275801,729.9556994926227,6,63210.08292294171,0
370,588,France,Female,37,1,162748.82913191436,1,1,1,100435.6695813751,882.0715744274405,7,77614.00646055554,0
371,651,Spain,Male,27,1,116685.12906732538,2,1,1,169880.26256349837,702.0373184049549,5,60599.022605832135,0
372,689,Germany,Female,28,8,78219.53100954733,2,1,0,141607.99695192766,501.7823461820985,5,21364.445795572243,1
373,766,France,Female,40,10,153823.39109626756,2,1,1,184112.52530491512,893.4291786034461,5,57483.55281113124,0
374,726,Spain,Male,28,4,87256.90658419134,2,0,1,193720.61794901575,555.7654014703387,9,23952.732332589163,0
375,822,Germany,Female,39,4,0.0,1,1,1,99830.64988969476,60.30954022032502,4,6593.894435571047,0
376,588,Germany,Female,35,5,94302.61255200353,2,1,0,89803.21471361627,591.3439496478777,8,47362.27787075717,0
377,719,France,Male,39,9,161745.77360511504,1,1,1,116502.84622830873,891.9131387864184,3,88366.83098607026,0
378,664,Spain,Male,28,2,0.0,2,1,0,180594.95059088146,115.91585899616904,7,5826.129739992591,0
379,825,France,Male,39,8,128913.66163557727,1,1,0,13752.808764406023,713.0441489071397,4,73748.55690839775,0
380,585,Spain,Male,29,2,152725.2572883193,2,1,1,54075.307320472406,876.6832244756017,9,33465.04182595658,0
381,582,Germany,Male,39,3,0.0,1,1,1,169144.21815657732,80.89847744908272,6,1965.5588496540918,0
382,602,Spain,Female,51,8,132165.67819370702,2,0,0,109191.10109401915,781.1516397878519,1,92567.24369638927,1
383,480,Germany,Female,40,9,0.0,2,1,1,168326.8171149645,117.96890258187518,5,3278.885196727407,1
384,607,France,Male,41,7,0.0,1,1,0,133799.607888274,61.3133234852945,4,3181.992225230463,1
385,589,Germany,Female,46,5,120369.18572852011,1,1,0,164476.27062870015,692.7332713740254,2,32363.497599827308,1
386,662,Spain,Female,23,7,149939.50183804485,2,1,1,89495.91315208975,871.3148684340727,8,42696.2752809023,0
387,677,France,Male,55,0,116496.33738946656,1,1,0,11894.573849387878,649.4507434549078,7,29473.4395159377,0
388,800,Spain,Male,27,3,119575.83496057315,2,1,1,138058.60800121963,712.3788687835283,6,25440.6389013104,0
389,726,France,Female,46,9,175019.92463479537,1,1,0,104437.4618540939,929.1693650407362,6,91214.32198550095,0
390,603,France,Female,45,10,78488.26690609806,1,1,0,196837.60407767844,462.1448190145048,5,44538.534710031614,1
391,578,Germany,Male,28,3,140715.18004921637,1,1,1,32845.97653381845,788.2940862921744,8,73385.40384791834,0
392,689,France,Male,48,1,175876.82590375148,1,1,0,127710.49107262208,948.3407328483327,4,82132.1745911192,1
393,544,Germany,Male,42,1,116529.10640415571,2,1,1,67233.25300889462,717.1011955854674,8,50907.74580519433,0
394,796,France,Female,56,10,80440.45545171142,1,0,0,105447.15683159659,464.33619140485405,6,37196.65142418613,0
395,744,France,Male,39,9,101618.88570297713,2,1,0,23934.65032319893,630.3228543709456,6,16993.563606730066,0
396,612,Germany,Female,36,8,112058.65862240885,1,1,1,173590.64505031495,645.8712297948836,9,45122.6825244345,0
397,512,France,Male,32,5,164965.22158875,2,0,1,179381.62417459447,953.4227728639436,7,100907.73755716177,0
398,758,Spain,Male,20,6,73529.78975546698,1,1,1,103406.58269557846,431.11968771093535,6,19078.350930187527,0
399,640,Spain,Female,34,10,0.0,2,1,0,25870.21967631032,132.99845014121135,6,12230.406384212669,0
400,749,Spain,Male,35,10,0.0,1,0,0,120417.21182466095,52.408582560677004,2,1736.2658793962635,0
401,522,Germany,Female,40,3,104338.4539894507,1,1,1,64469.22764850141,615.1162466182302,6,19329.618942022775,0
402,602,Spain,Male,23,2,155392.35802739987,1,1,1,14745.63623543405,845.6019560656839,10,80288.19453890635,0
403,650,France,Female,35,2,138098.4935323989,1,1,1,167643.6964820245,756.5100460726838,6,40505.18782242112,0
404,653,Germany,Male,43,4,131735.6826006213,2,1,0,34517.66123289267,788.3182368294869,4,44128.345270815764,1
405,613,France,Male,44,10,150208.28459834255,1,1,1,185776.3167193457,824.2827230959098,6,63451.91061909342,0
406,699,Spain,Female,19,5,119895.20506054492,1,1,0,135989.3440293171,667.6290839051376,2,65808.12792872905,0
407,564,Germany,Male,45,1,124751.346081214,1,0,0,37182.564261809704,693.1310846382596,4,79206.7955774281,1
408,638,Spain,Female,35,6,116567.3292525027,2,1,0,60588.85392741857,695.5578645205654,5,33797.0848239018,0
409,659,Germany,Male,36,6,133363.7076550697,2,1,0,195557.84174186818,795.0505990103085,6,58147.62347610754,0
410,691,Spain,Female,18,0,132004.9167365126,2,1,1,133224.05432128752,773.1707406742789,8,53966.21845795559,0
411,706,Germany,Female,52,6,168498.55632200895,2,1,1,101592.99108358946,957.7404603561628,9,51965.08042350382,0
412,560,Germany,Female,39,3,73920.85543689506,3,0,1,191273.29259061452,530.7776952483775,6,52668.24638416527,1
413,527,France,Female,22,3,0.0,2,1,1,15780.637878159989,120.93960211895859,10,7871.756049521347,0
414,752,France,Female,41,2,0.0,1,0,0,82863.39579001171,55.6968779185081,3,3725.513828341709,1
415,676,France,Female,41,8,159605.8385189737,1,1,0,165466.3831783617,858.728843710406,4,22953.503213921053,1
416,590,Spain,Male,50,2,93034.46560530973,1,1,0,191474.57994951526,552.6929653291992,6,40758.681797633704,0
417,774,France,Female,34,3,0.0,1,0,1,158978.5854296048,70.67325139760939,6,7430.29731820473,0
418,659,France,Male,38,2,121002.88046641498,1,0,1,131082.03630010982,681.3500334079189,7,35349.35394393932,0
419,744,France,Male,31,7,133981.16658681273,1,1,0,34432.86554854661,759.8770407182516,4,87323.19922311803,0
420,655,Germany,Male,43,7,114749.46424230502,1,1,1,111993.60671999467,633.3588550856646,8,48623.068668920365,0
421,814,Spain,Female,30,9,103494.72357386858,1,1,1,119184.87863097778,581.8601089944069,7,39451.87685815494,0
422,790,France,Male,29,7,99925.15908503377,1,1,0,167373.02470256088,577.142604249196,8,41917.267946464824,0
423,630,France,Female,37,4,0.0,2,1,1,137121.72880819015,117.68393915165598,6,6375.232239995422,0
424,727,France,Male,25,6,0.0,1,1,1,170637.8774001855,75.37237105259702,6,6838.553598657327,0
425,701,France,Male,54,2,109043.18918881947,2,1,0,120329.41398685156,679.1552348111932,6,67657.63741723106,0
426,759,France,Female,57,7,97876.10375523123,2,1,0,35747.16944659616,617.9690991955149,2,16241.465797397117,1
427,572,Germany,Male,33,9,179222.079693101,2,1,1,152358.9952776653,1018.5852716551457,10,107301.80061256254,0
